#EXP	Sun Feb 13 17:15:53 2000		
X	Y	TIME	CLICK
273	37	32.2	0
266	28	32.3	0
264	24	32.4	0
237	4	32.5	0
245	21	32.6	0
249	26	32.7	0
249	27	32.8	0
245	28	32.9	0
241	43	33	0
243	58	33.1	0
241	65	33.2	0
239	69	33.3	0
237	71	33.4	0
233	77	33.5	0
231	84	33.6	0
229	91	33.7	0
227	101	33.8	0
228	106	33.9	0
230	109	34	0
231	112	34.1	0
234	123	34.2	0
236	129	34.3	0
249	137	34.4	0
263	139	34.5	0
280	139	34.6	0
290	137	34.7	0
311	134	34.8	0
327	132	34.9	0
342	132	35	0
374	148	35.1	0
400	182	35.2	0
410	211	35.3	1
411	217	35.4	1
408	223	35.5	1
407	227	35.6	1
408	231	35.7	0
409	237	35.8	0
410	244	35.9	0
411	251	36	0
413	253	36.1	0
413	253	36.2	0
400	248	36.3	0
399	248	36.4	0
412	250	36.5	0
421	250	36.6	0
422	249	36.7	0
424	250	36.8	0
426	251	36.9	0
426	251	37	0
425	252	37.1	0
422	252	37.2	0
414	252	37.3	0
406	251	37.4	0
400	251	37.5	0
398	251	37.6	0
397	251	37.7	0
391	245	37.8	0
388	241	37.9	0
386	236	38	0
385	232	38.1	0
385	226	38.2	0
385	224	38.3	0
386	219	38.4	0
386	212	38.5	0
388	201	38.6	0
390	197	38.7	0
390	195	38.8	0
395	184	38.9	0
397	181	39	0
397	180	39.1	0
398	181	39.2	0
401	183	39.3	0
402	184	39.4	0
402	184	39.5	0
402	184	39.6	0
402	184	39.7	0
402	184	39.8	0
402	184	39.9	0
402	184	40	0
402	184	40.1	0
402	184	40.2	0
402	184	40.3	0
402	184	40.4	0
402	184	40.5	0
402	184	40.6	0
402	184	40.7	0
402	184	40.8	0
400	189	40.9	0
400	189	41	0
400	189	41.1	0
400	189	41.2	0
400	189	41.3	0
400	189	41.4	0
400	189	41.5	0
400	189	41.6	0
396	194	41.7	0
393	197	41.8	0
386	204	41.9	0
379	210	42	0
375	212	42.1	0
370	214	42.2	0
364	216	42.3	0
355	213	42.4	0
334	184	42.5	0
326	177	42.6	0
312	171	42.7	0
295	172	42.8	0
288	163	42.9	0
280	144	43	0
280	120	43.1	0
273	102	43.2	0
252	98	43.3	0
213	119	43.4	0
232	144	43.5	0
277	151	43.6	0
293	149	43.7	0
312	145	43.8	0
344	147	43.9	0
395	168	44	0
431	173	44.1	0
461	182	44.2	0
516	186	44.3	0
532	188	44.4	0
552	201	44.5	0
543	221	44.6	0
535	238	44.7	0
540	238	44.8	0
546	228	44.9	0
550	219	45	0
562	200	45.1	0
563	197	45.2	0
564	194	45.3	0
557	182	45.4	0
541	159	45.5	0
514	141	45.6	0
467	138	45.7	0
429	142	45.8	0
374	136	45.9	0
345	132	46	0
333	138	46.1	0
320	147	46.2	0
294	149	46.3	0
276	149	46.4	0
247	146	46.5	0
236	151	46.6	0
227	158	46.7	0
229	158	46.8	0
226	157	46.9	0
234	159	47	0
247	160	47.1	0
272	162	47.2	0
294	171	47.3	0
307	174	47.4	0
311	175	47.5	0
321	172	47.6	0
330	171	47.7	0
333	168	47.8	0
333	164	47.9	0
333	162	48	0
332	150	48.1	0
330	143	48.2	0
329	139	48.3	0
334	131	48.4	0
340	127	48.5	0
349	130	48.6	0
364	142	48.7	0
374	149	48.8	0
387	154	48.9	0
397	157	49	0
403	161	49.1	0
421	181	49.2	0
425	182	49.3	0
431	180	49.4	0
437	176	49.5	0
435	170	49.6	0
423	162	49.7	0
414	157	49.8	0
412	155	49.9	0
406	154	50	0
400	154	50.1	0
391	155	50.2	0
384	156	50.3	0
379	156	50.4	0
372	156	50.5	0
365	155	50.6	0
361	155	50.7	0
356	155	50.8	0
351	155	50.9	0
345	155	51	0
336	155	51.1	0
328	156	51.2	0
324	157	51.3	0
320	159	51.4	0
316	161	51.5	0
315	163	51.6	0
315	167	51.7	0
315	167	51.8	0
312	169	51.9	0
314	176	52	0
323	183	52.1	0
324	184	52.2	0
327	187	52.3	0
336	192	52.4	0
364	200	52.5	0
378	202	52.6	0
391	202	52.7	0
408	202	52.8	0
426	202	52.9	0
455	211	53	0
442	216	53.1	0
429	215	53.2	0
423	214	53.3	0
408	210	53.4	0
390	207	53.5	0
376	206	53.6	0
359	199	53.7	0
344	190	53.8	0
334	178	53.9	0
328	170	54	0
315	159	54.1	0
297	152	54.2	0
278	148	54.3	0
266	146	54.4	0
254	146	54.5	0
239	148	54.6	0
220	153	54.7	0
215	158	54.8	0
209	162	54.9	0
201	160	55	0
189	155	55.1	0
173	148	55.2	0
172	147	55.3	0
172	144	55.4	0
176	143	55.5	0
191	143	55.6	0
198	143	55.7	0
212	145	55.8	0
234	149	55.9	0
254	156	56	0
273	165	56.1	0
281	168	56.2	0
299	178	56.3	0
320	188	56.4	0
345	197	56.5	0
359	202	56.6	0
368	202	56.7	0
378	202	56.8	0
382	196	56.9	0
383	189	57	0
375	179	57.1	0
363	169	57.2	0
346	160	57.3	0
326	151	57.4	0
310	143	57.5	0
290	132	57.6	0
262	116	57.7	0
244	107	57.8	0
235	99	57.9	0
220	89	58	0
217	79	58.1	0
218	69	58.2	0
226	61	58.3	0
242	55	58.4	0
264	45	58.5	0
288	33	58.6	0
290	33	58.7	0
290	33	58.8	0
310	35	58.9	0
328	42	59	0
335	48	59.1	0
344	52	59.2	0
352	53	59.3	0
364	55	59.4	0
372	57	59.5	0
372	57	59.6	0
372	57	59.7	0
372	57	59.8	0
368	65	59.9	0
368	66	60	0
368	66	60.1	0
368	66	60.2	0
368	66	60.3	0
368	66	60.4	0
366	67	60.5	0
362	73	60.6	0
360	81	60.7	0
377	89	60.8	0
383	91	60.9	0
383	91	61	0
378	95	61.1	0
372	99	61.2	0
367	100	61.3	0
352	105	61.4	0
334	115	61.5	0
323	119	61.6	0
302	124	61.7	0
289	130	61.8	0
280	132	61.9	0
263	135	62	0
236	136	62.1	0
213	137	62.2	0
200	136	62.3	0
192	134	62.4	0
192	134	62.5	0
194	132	62.6	0
208	128	62.7	0
219	125	62.8	0
226	122	62.9	0
237	110	63	0
245	106	63.1	0
261	106	63.2	0
299	108	63.3	0
309	108	63.4	0
331	104	63.5	0
352	100	63.6	0
360	98	63.7	0
385	97	63.8	0
393	98	63.9	0
407	101	64	0
417	105	64.1	0
426	109	64.2	0
430	111	64.3	0
434	112	64.4	0
434	112	64.5	0
434	112	64.6	0
434	112	64.7	0
432	111	64.8	0
429	110	64.9	0
424	110	65	0
419	109	65.1	0
413	109	65.2	0
401	109	65.3	0
391	110	65.4	0
386	110	65.5	0
373	110	65.6	0
359	111	65.7	0
350	111	65.8	0
339	112	65.9	0
333	113	66	0
328	113	66.1	0
315	114	66.2	0
303	115	66.3	0
296	116	66.4	0
289	118	66.5	0
281	120	66.6	0
273	121	66.7	0
269	123	66.8	0
265	128	66.9	0
263	131	67	0
270	142	67.1	0
292	156	67.2	0
304	157	67.3	0
315	157	67.4	0
327	152	67.5	0
338	149	67.6	0
350	147	67.7	0
363	144	67.8	0
374	141	67.9	0
379	138	68	0
384	136	68.1	0
389	134	68.2	0
391	134	68.3	0
396	132	68.4	0
398	132	68.5	0
399	132	68.6	0
399	132	68.7	0
399	132	68.8	0
399	132	68.9	0
399	132	69	0
399	132	69.1	0
399	132	69.2	0
399	132	69.3	0
399	132	69.4	0
398	131	69.5	0
398	131	69.6	0
406	134	69.7	0
420	139	69.8	0
420	140	69.9	0
424	146	70	0
426	153	70.1	0
426	155	70.2	0
425	155	70.3	0
412	144	70.4	0
395	137	70.5	0
376	134	70.6	0
358	130	70.7	0
335	124	70.8	0
299	111	70.9	0
271	101	71	0
244	86	71.1	0
217	70	71.2	0
187	57	71.3	0
164	49	71.4	0
148	45	71.5	0
134	43	71.6	0
126	42	71.7	0
118	37	71.8	0
111	32	71.9	0
110	31	72	0
128	33	72.1	0
157	36	72.2	0
180	32	72.3	0
219	28	72.4	0
259	33	72.5	0
325	42	72.6	0
352	40	72.7	0
396	40	72.8	0
408	37	72.9	0
452	52	73	0
477	61	73.1	0
