#EXP	Sun Feb 27 19:55:01 2000		
X	Y	TIME	CLICK
349	343	22.8	0
345	354	22.9	0
343	359	23	0
343	377	23.1	0
343	395	23.2	0
345	404	23.3	0
366	430	23.4	0
372	437	23.5	0
373	439	23.6	0
379	451	23.7	0
389	466	23.8	0
394	476	23.9	0
406	488	24	0
437	509	24.1	0
456	513	24.2	0
478	513	24.3	0
492	514	24.4	0
513	515	24.5	0
519	515	24.6	0
524	515	24.7	0
534	515	24.8	0
548	515	24.9	0
566	515	25	0
569	515	25.1	0
578	515	25.2	0
587	515	25.3	0
599	514	25.4	0
617	515	25.5	0
653	515	25.6	0
675	512	25.7	0
703	494	25.8	0
718	464	25.9	0
722	432	26	0
723	412	26.1	0
724	384	26.2	0
724	364	26.3	0
725	358	26.4	0
725	346	26.5	0
723	338	26.6	0
716	316	26.7	0
715	312	26.8	0
715	309	26.9	0
711	291	27	0
708	286	27.1	0
697	264	27.2	0
692	254	27.3	0
676	245	27.4	0
667	242	27.5	0
663	235	27.6	0
662	221	27.7	0
662	200	27.8	0
662	200	27.9	0
661	200	28	0
660	199	28.1	0
660	199	28.2	0
655	199	28.3	0
650	199	28.4	0
637	196	28.5	0
597	180	28.6	0
561	180	28.7	0
513	183	28.8	0
491	183	28.9	0
487	183	29	0
487	184	29.1	0
473	184	29.2	0
447	195	29.3	0
441	205	29.4	0
435	211	29.5	0
415	235	29.6	0
410	239	29.7	0
384	253	29.8	0
364	258	29.9	0
360	260	30	0
344	275	30.1	0
334	282	30.2	0
327	293	30.3	0
323	303	30.4	0
322	320	30.5	0
319	326	30.6	0
318	332	30.7	0
317	334	30.8	0
317	337	30.9	0
316	338	31	0
316	342	31.1	0
316	354	31.2	0
316	357	31.3	0
314	360	31.4	0
310	366	31.5	0
295	396	31.6	0
295	406	31.7	0
298	430	31.8	0
298	431	31.9	0
322	457	32	0
328	464	32.1	0
