#EXP	Sun Feb 27 17:04:34 2000		
X	Y	TIME	CLICK
512	384	0	0
512	365	0.1	0
512	365	0.2	0
512	365	0.3	0
512	365	0.4	0
512	365	0.5	0
512	365	0.6	0
511	362	0.7	0
511	328	0.8	0
511	322	0.9	0
520	302	1	0
520	302	1.1	0
520	301	1.2	0
568	259	1.3	0
592	250	1.4	0
595	248	1.5	0
595	248	1.6	0
595	248	1.7	0
595	248	1.8	0
595	247	1.9	0
595	247	2	0
595	247	2.1	0
595	246	2.2	0
596	246	2.3	0
596	246	2.4	0
596	248	2.5	0
598	248	2.6	0
607	248	2.7	0
607	248	2.8	0
607	250	2.9	0
608	253	3	0
612	254	3.1	0
612	254	3.2	0
612	256	3.3	0
612	259	3.4	0
612	259	3.5	0
612	260	3.6	0
612	260	3.7	0
612	260	3.8	0
612	260	3.9	0
612	260	4	0
612	260	4.1	0
612	260	4.2	0
612	260	4.3	0
612	260	4.4	0
612	260	4.5	0
612	260	4.6	0
612	260	4.7	0
612	260	4.8	0
612	260	4.9	0
612	260	5	0
612	260	5.1	0
612	260	5.2	0
612	260	5.3	0
612	260	5.4	0
612	260	5.5	0
612	260	5.6	0
612	260	5.7	0
612	260	5.8	0
612	260	5.9	0
612	260	6	0
612	260	6.1	0
612	260	6.2	0
612	260	6.3	0
612	260	6.4	0
612	260	6.5	0
612	260	6.6	0
582	304	6.7	0
562	346	6.8	0
573	331	6.9	0
589	295	7	0
608	251	7.1	0
612	230	7.2	0
617	208	7.3	0
629	185	7.4	0
657	173	7.5	0
673	161	7.6	0
673	161	7.7	0
673	161	7.8	0
673	164	7.9	0
671	168	8	0
670	170	8.1	0
669	171	8.2	0
669	171	8.3	0
669	171	8.4	0
669	171	8.5	0
669	172	8.6	0
669	172	8.7	0
669	172	8.8	0
669	172	8.9	0
667	172	9	0
665	171	9.1	0
665	171	9.2	0
665	171	9.3	0
665	171	9.4	0
663	173	9.5	0
654	177	9.6	0
651	178	9.7	0
650	179	9.8	0
646	188	9.9	0
644	191	10	0
643	192	10.1	0
642	193	10.2	0
651	191	10.3	0
651	191	10.4	0
651	191	10.5	0
585	241	10.6	0
511	317	10.7	0
552	311	10.8	0
560	310	10.9	0
534	319	11	0
530	324	11.1	0
530	333	11.2	0
530	337	11.3	0
530	338	11.4	0
533	338	11.5	0
537	337	11.6	0
537	337	11.7	0
537	337	11.8	0
538	337	11.9	0
539	336	12	0
539	336	12.1	0
539	336	12.2	0
539	336	12.3	0
539	336	12.4	0
539	336	12.5	0
525	344	12.6	0
522	348	12.7	0
521	358	12.8	0
519	382	12.9	0
519	382	13	0
519	382	13.1	0
521	382	13.2	1
521	382	13.3	0
521	382	13.4	0
529	382	13.5	0
548	380	13.6	0
548	380	13.7	0
522	379	13.8	0
522	379	13.9	0
522	379	14	0
522	379	14.1	0
522	379	14.2	0
522	379	14.3	0
522	379	14.4	0
522	379	14.5	0
522	379	14.6	0
522	379	14.7	0
522	379	14.8	1
522	379	14.9	1
520	379	15	1
508	393	15.1	1
506	409	15.2	1
512	409	15.3	1
514	401	15.4	0
514	401	15.5	0
514	401	15.6	0
521	387	15.7	0
521	386	15.8	0
522	385	15.9	0
522	385	16	1
522	385	16.1	0
522	385	16.2	0
522	385	16.3	1
522	385	16.4	0
522	385	16.5	1
522	385	16.6	0
522	384	16.7	0
522	374	16.8	0
512	361	16.9	0
512	361	17	0
512	360	17.1	0
513	354	17.2	0
514	355	17.3	0
514	355	17.4	0
514	355	17.5	0
514	355	17.6	0
514	355	17.7	0
514	355	17.8	0
515	355	17.9	0
515	355	18	0
515	355	18.1	0
515	355	18.2	0
515	355	18.3	0
515	355	18.4	0
515	355	18.5	0
515	355	18.6	0
515	355	18.7	0
515	355	18.8	0
515	356	18.9	1
515	356	19	1
515	356	19.1	0
515	356	19.2	1
515	356	19.3	1
515	356	19.4	0
515	356	19.5	0
517	354	19.6	0
517	354	19.7	0
517	354	19.8	0
517	354	19.9	0
515	353	20	0
503	363	20.1	0
502	364	20.2	2
502	364	20.3	0
502	364	20.4	0
515	372	20.5	0
517	414	20.6	0
517	414	20.7	0
517	414	20.8	0
517	406	20.9	0
517	369	21	0
517	369	21.1	1
517	369	21.2	1
549	333	21.3	1
582	301	21.4	1
582	301	21.5	1
582	301	21.6	0
528	330	21.7	0
504	351	21.8	0
504	351	21.9	0
504	351	22	0
504	351	22.1	0
506	366	22.2	0
509	374	22.3	0
509	374	22.4	0
509	368	22.5	0
504	350	22.6	0
504	349	22.7	0
504	349	22.8	0
506	339	22.9	0
507	337	23	0
511	328	23.1	0
516	316	23.2	0
534	296	23.3	0
542	287	23.4	0
543	286	23.5	0
543	286	23.6	0
543	286	23.7	0
544	286	23.8	0
544	286	23.9	0
545	286	24	0
545	286	24.1	0
545	286	24.2	0
545	286	24.3	0
545	286	24.4	0
545	286	24.5	0
545	286	24.6	0
545	286	24.7	0
544	293	24.8	0
544	294	24.9	0
544	294	25	0
544	294	25.1	0
544	294	25.2	0
544	294	25.3	1
544	295	25.4	1
544	295	25.5	1
544	295	25.6	0
544	295	25.7	0
568	265	25.8	0
570	262	25.9	0
570	262	26	0
570	262	26.1	0
570	262	26.2	0
570	262	26.3	0
570	262	26.4	0
570	262	26.5	0
570	262	26.6	1
570	262	26.7	1
570	262	26.8	0
570	262	26.9	0
570	262	27	0
570	262	27.1	0
570	262	27.2	0
570	262	27.3	0
570	262	27.4	0
570	261	27.5	0
570	261	27.6	0
570	259	27.7	0
570	259	27.8	0
570	258	27.9	0
570	258	28	0
570	258	28.1	0
570	258	28.2	0
570	258	28.3	0
570	258	28.4	0
570	258	28.5	0
570	258	28.6	0
570	259	28.7	0
570	259	28.8	0
570	259	28.9	0
570	259	29	0
570	259	29.1	0
570	259	29.2	0
570	259	29.3	0
570	259	29.4	0
570	259	29.5	0
570	259	29.6	0
570	259	29.7	0
570	259	29.8	0
570	259	29.9	0
570	259	30	0
570	259	30.1	0
570	259	30.2	0
570	259	30.3	0
570	259	30.4	0
570	259	30.5	0
570	259	30.6	0
570	259	30.7	0
570	259	30.8	0
570	259	30.9	0
570	259	31	0
570	258	31.1	0
572	255	31.2	0
574	251	31.3	0
574	251	31.4	0
574	251	31.5	0
574	251	31.6	0
574	249	31.7	0
574	249	31.8	0
574	249	31.9	0
574	249	32	0
574	249	32.1	0
574	249	32.2	0
574	249	32.3	0
574	249	32.4	0
575	246	32.5	0
575	246	32.6	0
575	246	32.7	0
575	245	32.8	0
575	245	32.9	0
575	245	33	0
575	245	33.1	0
575	245	33.2	0
575	245	33.3	0
575	245	33.4	0
575	245	33.5	0
580	242	33.6	0
585	238	33.7	0
619	212	33.8	0
689	196	33.9	0
717	180	34	0
779	128	34.1	0
791	92	34.2	0
791	87	34.3	0
790	23	34.4	0
788	5	34.5	0
786	25	34.6	0
