#EXP	Sun Feb 27 15:59:14 2000		
X	Y	TIME	CLICK
525	311	88.2	0
525	311	88.3	0
525	311	88.4	0
523	310	88.5	0
520	309	88.6	0
517	308	88.7	0
516	308	88.8	0
516	308	88.9	0
515	308	89	0
515	308	89.1	0
514	308	89.2	0
512	308	89.3	0
512	308	89.4	0
507	308	89.5	0
505	307	89.6	0
503	307	89.7	0
503	307	89.8	0
503	307	89.9	0
503	307	90	0
503	307	90.1	0
503	306	90.2	0
503	305	90.3	0
503	305	90.4	0
505	305	90.5	0
510	305	90.6	0
511	305	90.7	0
514	305	90.8	0
516	305	90.9	0
523	307	91	0
524	307	91.1	0
528	308	91.2	0
529	308	91.3	0
533	308	91.4	0
536	308	91.5	0
539	308	91.6	0
541	308	91.7	0
541	308	91.8	0
541	308	91.9	0
541	308	92	0
544	309	92.1	0
544	309	92.2	0
545	309	92.3	0
549	310	92.4	0
552	311	92.5	0
552	311	92.6	0
552	311	92.7	0
552	311	92.8	0
552	311	92.9	0
554	312	93	0
555	312	93.1	0
555	312	93.2	0
556	312	93.3	0
566	312	93.4	0
567	312	93.5	0
568	312	93.6	0
570	312	93.7	0
570	312	93.8	0
570	312	93.9	0
570	312	94	0
579	309	94.1	0
592	306	94.2	0
596	301	94.3	0
601	291	94.4	0
607	279	94.5	0
613	265	94.6	0
624	258	94.7	0
641	247	94.8	0
646	243	94.9	0
650	235	95	0
658	226	95.1	0
661	222	95.2	0
664	214	95.3	0
666	208	95.4	0
666	207	95.5	0
666	204	95.6	0
666	204	95.7	0
662	205	95.8	0
652	215	95.9	0
647	221	96	0
636	233	96.1	0
626	246	96.2	0
621	256	96.3	0
616	260	96.4	0
612	263	96.5	0
611	264	96.6	0
608	268	96.7	0
608	268	96.8	0
606	272	96.9	0
603	282	97	0
596	298	97.1	0
595	300	97.2	0
594	302	97.3	0
592	306	97.4	0
590	310	97.5	0
589	312	97.6	0
587	316	97.7	0
586	318	97.8	0
586	319	97.9	0
585	321	98	0
585	323	98.1	0
584	323	98.2	0
583	325	98.3	0
583	326	98.4	0
581	328	98.5	0
579	330	98.6	0
576	332	98.7	0
574	334	98.8	0
572	336	98.9	0
572	337	99	0
572	337	99.1	0
572	337	99.2	0
572	337	99.3	0
572	337	99.4	0
572	337	99.5	0
572	337	99.6	0
572	337	99.7	0
572	337	99.8	0
572	337	99.9	0
572	337	100	0
572	337	100.1	0
572	337	100.2	0
572	337	100.3	0
574	337	100.4	0
575	337	100.5	0
576	337	100.6	0
576	337	100.7	0
577	337	100.8	0
580	337	100.9	0
582	337	101	0
582	337	101.1	0
586	337	101.2	0
586	337	101.3	0
586	337	101.4	0
587	337	101.5	0
587	337	101.6	0
587	337	101.7	0
587	337	101.8	0
587	337	101.9	0
587	337	102	0
587	337	102.1	0
587	337	102.2	0
587	337	102.3	0
588	337	102.4	0
588	337	102.5	0
588	337	102.6	0
588	337	102.7	0
588	337	102.8	0
588	337	102.9	0
588	337	103	0
588	337	103.1	0
588	337	103.2	0
588	337	103.3	0
588	337	103.4	0
588	337	103.5	0
588	337	103.6	0
588	337	103.7	0
588	337	103.8	0
588	337	103.9	0
588	337	104	0
588	337	104.1	0
588	337	104.2	0
588	337	104.3	0
588	337	104.4	0
588	337	104.5	0
588	337	104.6	0
588	337	104.7	0
588	337	104.8	0
588	337	104.9	0
588	337	105	0
588	337	105.1	0
588	337	105.2	0
588	337	105.3	0
588	337	105.4	0
588	337	105.5	0
590	337	105.6	0
591	337	105.7	0
594	336	105.8	0
595	336	105.9	0
595	336	106	0
595	336	106.1	0
595	336	106.2	0
596	335	106.3	0
598	335	106.4	0
599	335	106.5	0
599	335	106.6	0
600	335	106.7	0
600	335	106.8	0
600	335	106.9	0
601	334	107	0
601	334	107.1	0
602	334	107.2	0
602	333	107.3	0
603	333	107.4	0
603	333	107.5	0
604	332	107.6	0
605	332	107.7	0
606	331	107.8	0
607	330	107.9	0
609	329	108	0
610	329	108.1	0
610	329	108.2	0
610	329	108.3	0
611	329	108.4	0
612	328	108.5	0
612	328	108.6	0
612	328	108.7	0
612	328	108.8	0
614	328	108.9	0
618	327	109	0
618	327	109.1	0
618	327	109.2	0
620	327	109.3	0
636	327	109.4	0
636	327	109.5	0
636	327	109.6	0
636	327	109.7	0
636	327	109.8	0
636	327	109.9	0
636	327	110	0
634	327	110.1	0
633	327	110.2	0
633	327	110.3	0
633	327	110.4	0
634	327	110.5	0
634	327	110.6	0
634	325	110.7	0
637	322	110.8	0
637	320	110.9	0
637	320	111	0
617	313	111.1	0
617	313	111.2	0
617	313	111.3	0
617	313	111.4	0
617	313	111.5	0
617	313	111.6	0
617	313	111.7	0
617	313	111.8	0
617	313	111.9	0
617	313	112	0
617	313	112.1	0
617	313	112.2	0
617	313	112.3	0
619	312	112.4	0
619	312	112.5	0
619	312	112.6	0
619	312	112.7	0
620	312	112.8	0
620	312	112.9	0
623	308	113	0
624	306	113.1	0
624	306	113.2	0
624	306	113.3	0
624	306	113.4	0
624	306	113.5	0
624	306	113.6	0
631	288	113.7	0
642	274	113.8	0
660	252	113.9	0
671	237	114	0
682	234	114.1	0
710	228	114.2	0
732	217	114.3	0
735	214	114.4	0
748	209	114.5	0
755	204	114.6	0
758	202	114.7	0
759	201	114.8	0
773	198	114.9	0
781	195	115	0
782	194	115.1	0
785	192	115.2	0
793	190	115.3	0
794	190	115.4	0
795	189	115.5	0
799	189	115.6	0
801	188	115.7	0
803	187	115.8	0
803	187	115.9	0
803	187	116	0
816	173	116.1	0
816	173	116.2	0
816	173	116.3	0
816	173	116.4	0
816	173	116.5	0
816	173	116.6	0
818	174	116.7	0
818	174	116.8	0
819	175	116.9	0
819	176	117	0
820	184	117.1	0
820	185	117.2	0
820	185	117.3	0
820	187	117.4	0
821	190	117.5	0
821	195	117.6	0
821	197	117.7	0
820	207	117.8	0
820	210	117.9	0
820	210	118	0
820	211	118.1	0
819	212	118.2	0
819	212	118.3	0
819	214	118.4	0
818	220	118.5	0
818	220	118.6	0
818	220	118.7	0
817	223	118.8	0
817	223	118.9	0
817	223	119	0
817	223	119.1	0
817	223	119.2	0
816	225	119.3	0
816	225	119.4	0
815	228	119.5	0
814	231	119.6	0
813	235	119.7	0
813	237	119.8	0
813	238	119.9	0
813	238	120	0
813	244	120.1	0
813	244	120.2	0
813	245	120.3	0
813	245	120.4	0
813	246	120.5	0
813	248	120.6	0
812	256	120.7	0
812	256	120.8	0
812	258	120.9	0
810	262	121	0
810	263	121.1	0
809	264	121.2	0
809	264	121.3	0
808	265	121.4	0
807	267	121.5	0
801	277	121.6	0
798	282	121.7	0
798	282	121.8	0
778	288	121.9	0
771	289	122	0
752	304	122.1	0
748	311	122.2	0
747	313	122.3	0
746	315	122.4	0
743	316	122.5	0
719	329	122.6	0
716	331	122.7	0
716	331	122.8	0
716	331	122.9	0
715	331	123	0
715	332	123.1	0
714	333	123.2	0
712	335	123.3	0
712	335	123.4	0
712	335	123.5	0
712	335	123.6	0
712	335	123.7	0
712	335	123.8	0
712	335	123.9	0
712	335	124	0
712	335	124.1	0
712	335	124.2	0
712	335	124.3	0
712	335	124.4	0
712	335	124.5	0
710	335	124.6	0
708	335	124.7	0
707	335	124.8	0
707	335	124.9	0
707	335	125	0
707	335	125.1	0
707	335	125.2	0
707	335	125.3	0
707	335	125.4	0
706	336	125.5	0
706	336	125.6	0
706	336	125.7	0
706	336	125.8	0
706	336	125.9	0
705	336	126	0
705	336	126.1	0
705	336	126.2	0
705	336	126.3	0
705	336	126.4	0
705	336	126.5	0
704	336	126.6	0
704	336	126.7	0
704	336	126.8	0
704	336	126.9	0
704	336	127	0
704	336	127.1	0
704	336	127.2	0
704	336	127.3	0
707	335	127.4	0
710	335	127.5	0
715	333	127.6	0
722	330	127.7	0
726	328	127.8	0
732	324	127.9	0
742	310	128	0
750	305	128.1	0
754	303	128.2	0
759	300	128.3	0
761	298	128.4	0
763	296	128.5	0
764	295	128.6	0
768	290	128.7	0
772	286	128.8	0
775	283	128.9	0
778	279	129	0
779	278	129.1	0
779	278	129.2	0
779	278	129.3	0
779	278	129.4	0
779	278	129.5	0
780	277	129.6	0
783	276	129.7	0
786	275	129.8	0
789	272	129.9	0
793	267	130	0
796	264	130.1	0
799	263	130.2	0
800	262	130.3	0
800	261	130.4	0
800	261	130.5	0
800	261	130.6	0
800	261	130.7	0
799	261	130.8	0
795	261	130.9	0
794	261	131	0
794	261	131.1	0
794	261	131.2	0
792	261	131.3	0
792	255	131.4	0
792	255	131.5	0
792	255	131.6	0
792	255	131.7	0
792	255	131.8	0
792	255	131.9	0
792	255	132	0
792	255	132.1	0
792	255	132.2	0
792	255	132.3	0
792	255	132.4	0
792	255	132.5	0
792	255	132.6	0
792	255	132.7	0
792	255	132.8	0
792	255	132.9	0
792	255	133	0
794	255	133.1	0
797	257	133.2	0
800	260	133.3	0
800	260	133.4	0
802	261	133.5	0
806	263	133.6	0
808	263	133.7	0
808	263	133.8	0
808	263	133.9	0
808	263	134	0
808	263	134.1	0
808	263	134.2	0
808	263	134.3	0
808	263	134.4	0
808	263	134.5	0
808	263	134.6	0
808	263	134.7	0
805	264	134.8	0
805	264	134.9	0
805	264	135	0
805	264	135.1	0
805	264	135.2	0
805	264	135.3	0
804	264	135.4	0
802	264	135.5	0
802	264	135.6	0
801	264	135.7	0
801	264	135.8	0
801	264	135.9	0
801	264	136	0
799	265	136.1	0
798	265	136.2	0
798	265	136.3	0
793	266	136.4	0
789	266	136.5	0
786	266	136.6	0
786	266	136.7	0
781	265	136.8	0
780	265	136.9	0
779	265	137	0
777	265	137.1	0
774	265	137.2	0
770	265	137.3	0
769	265	137.4	0
768	265	137.5	0
767	265	137.6	0
763	265	137.7	0
753	265	137.8	0
724	265	137.9	0
715	265	138	0
713	265	138.1	0
711	266	138.2	0
700	268	138.3	0
679	272	138.4	0
674	276	138.5	0
648	292	138.6	0
642	300	138.7	0
632	305	138.8	0
631	305	138.9	0
626	308	139	0
622	310	139.1	0
619	311	139.2	0
617	311	139.3	0
589	312	139.4	0
574	311	139.5	0
574	311	139.6	0
575	311	139.7	0
579	314	139.8	0
580	316	139.9	0
580	318	140	0
581	322	140.1	0
581	323	140.2	0
581	323	140.3	0
581	323	140.4	0
581	323	140.5	0
580	323	140.6	0
580	323	140.7	0
580	325	140.8	0
580	326	140.9	0
580	326	141	0
580	326	141.1	0
579	327	141.2	0
577	330	141.3	0
577	332	141.4	0
577	332	141.5	0
577	334	141.6	0
577	334	141.7	0
577	334	141.8	0
575	335	141.9	0
